country,country_name,region,quarter,year,quarter_num,unemp,cpi,ipi,cci,gdp_growth,period,cpi_yoy,ipi_yoy,cpi_qoq,high_inflation,high_unemp,trend,is_turkiye,group
GBR,United Kingdom,Europe,2006Q1,2006,1,5.233333333333333,80.2,92.47232333333334,-6.0,3.195028723,Normal,2.122241086587451,7.139801434280146,0.12484394506866447,0,0,5,0,Other OECD
GBR,United Kingdom,Europe,2006Q2,2006,2,5.466666666666666,81.23333333333333,95.79335666666668,-5.733333333333333,2.614888274,Normal,2.4379991593106443,8.846954696793441,1.2884455527847116,0,0,6,0,Other OECD
GBR,United Kingdom,Europe,2006Q3,2006,3,5.5,81.73333333333333,96.56826666666666,-6.933333333333334,1.838700068,Normal,2.5512337933918827,9.406354791339243,0.6155108740254489,0,0,7,0,Other OECD
GBR,United Kingdom,Europe,2006Q4,2006,4,5.466666666666666,82.26666666666667,96.71586666666668,-5.3,1.142885904,Normal,2.704952143154382,6.674810025169475,0.6525285481239873,0,0,8,0,Other OECD
GBR,United Kingdom,Europe,2007Q1,2007,1,5.5,82.43333333333334,95.75645666666668,-7.966666666666666,1.886214567,Normal,2.784704904405655,3.5514770419416086,0.20259319286872746,0,0,9,0,Other OECD
GBR,United Kingdom,Europe,2007Q2,2007,2,5.366666666666667,83.3,95.57195333333334,-5.166666666666667,2.572191606,Normal,2.5441116126384777,-0.23112597891705722,1.051354630004031,0,0,10,0,Other OECD
GBR,United Kingdom,Europe,2007Q3,2007,3,5.266666666666667,83.33333333333333,96.42066333333332,-4.966666666666667,3.376287511,Normal,1.9575856443719397,-0.1528486928763395,0.04001600640255454,0,0,11,0,Other OECD
GBR,United Kingdom,Europe,2007Q4,2007,4,5.2,84.13333333333333,97.56457333333331,-6.433333333333334,3.88061187,Normal,2.269043760129641,0.8775257834288119,0.9600000000000053,0,0,12,0,Other OECD
GBR,United Kingdom,Europe,2008Q1,2008,1,5.233333333333333,84.53333333333333,98.63468333333331,-10.133333333333333,3.137058425,GFC 2008-09,2.5475131419328667,3.0057781656289695,0.47543581616482644,0,0,13,0,Other OECD
GBR,United Kingdom,Europe,2008Q2,2008,2,5.366666666666667,86.09999999999998,99.07749,-20.23333333333333,1.627847034,GFC 2008-09,3.361344537815114,3.6679554455062213,1.853312302839094,0,0,14,0,Other OECD
GBR,United Kingdom,Europe,2008Q3,2008,3,5.866666666666667,87.06666666666666,98.89299,-26.2,-0.973766617,GFC 2008-09,4.479999999999995,2.564104602889583,1.1227255129694358,0,0,15,0,Other OECD
GBR,United Kingdom,Europe,2008Q4,2008,4,6.366666666666667,87.23333333333333,95.90406,-25.166666666666668,-3.881581649,GFC 2008-09,3.684627575277344,-1.7019634039295184,0.191424196018386,0,0,16,0,Other OECD
GBR,United Kingdom,Europe,2009Q1,2009,1,7.033333333333334,87.03333333333335,91.36531666666669,-27.23333333333333,-6.176856602,GFC 2008-09,2.9574132492113714,-7.369990373568691,-0.22927015666792672,0,1,17,0,Other OECD
GBR,United Kingdom,Europe,2009Q2,2009,2,7.766666666666667,87.83333333333333,91.14391,-19.366666666666667,-5.943369875,GFC 2008-09,2.0131629887727653,-8.007449522590848,0.9191880505553307,0,1,18,0,Other OECD
GBR,United Kingdom,Europe,2009Q3,2009,3,7.866666666666667,88.2,90.88560666666667,-13.833333333333334,-4.254818707,GFC 2008-09,1.3016845329249627,-8.097018133776036,0.4174573055028441,0,1,19,0,Other OECD
GBR,United Kingdom,Europe,2009Q4,2009,4,7.766666666666667,88.63333333333333,91.29151,-9.4,-1.858971621,GFC 2008-09,1.6048910966755647,-4.8095461234904935,0.49130763416476153,0,1,20,0,Other OECD
GBR,United Kingdom,Europe,2010Q1,2010,1,7.966666666666666,89.06666666666666,90.81180666666668,-7.733333333333333,1.008445802,Normal,2.3362696284948026,-0.6058206989194903,0.48890560361039004,0,1,21,0,Other OECD
GBR,United Kingdom,Europe,2010Q2,2010,2,7.866666666666667,90.06666666666666,91.03321,-10.566666666666666,2.458554929,Normal,2.542694497153697,-0.12145627722138785,1.1227544910179743,0,1,22,0,Other OECD
GBR,United Kingdom,Europe,2010Q3,2010,3,7.833333333333333,90.26666666666668,90.0369,-14.033333333333331,2.933180478,Normal,2.343159486016644,-0.9338185635701324,0.22205773501111636,0,1,23,0,Other OECD
GBR,United Kingdom,Europe,2010Q4,2010,4,7.900000000000001,91.06666666666666,89.48339666666668,-17.233333333333334,2.643043172,Normal,2.745393004889052,-1.9805930839935981,0.8862629246676246,0,1,24,0,Other OECD
GBR,United Kingdom,Europe,2011Q1,2011,1,7.766666666666667,92.23333333333332,87.85977666666668,-21.433333333333334,1.955208794,Normal,3.5553892215568705,-3.2507116732471975,1.2811127379209308,0,1,25,0,Other OECD
GBR,United Kingdom,Europe,2011Q2,2011,2,7.899999999999999,93.43333333333334,88.59778666666666,-20.83333333333333,0.755397411,Normal,3.737971872686918,-2.675313035026816,1.3010480664980228,0,1,26,0,Other OECD
GBR,United Kingdom,Europe,2011Q3,2011,3,8.299999999999999,93.96666666666664,88.70848666666666,-23.2,0.340664605,Normal,4.098966026587836,-1.4754098967571516,0.5708169818051667,0,1,27,0,Other OECD
GBR,United Kingdom,Europe,2011Q4,2011,4,8.4,94.73333333333332,89.18819,-25.96666666666667,0.373004444,Normal,4.026354319180081,-0.3299010516625178,0.81589216034057,0,1,28,0,Other OECD
GBR,United Kingdom,Europe,2012Q1,2012,1,8.233333333333333,95.1,90.2214,-23.03333333333333,1.154226784,Normal,3.108059269967489,2.687945978161488,0.38705137227306174,0,1,29,0,Other OECD
GBR,United Kingdom,Europe,2012Q2,2012,2,8.033333333333333,95.8,90.40590333333334,-24.73333333333333,1.149133164,Normal,2.5330003567606063,2.040814714107242,0.7360672975814886,0,1,30,0,Other OECD
GBR,United Kingdom,Europe,2012Q3,2012,3,7.833333333333333,96.06666666666666,91.66051666666664,-22.066666666666663,2.019958209,Normal,2.2348350478893497,3.3277875780843846,0.27835768963118124,0,1,31,0,Other OECD
GBR,United Kingdom,Europe,2012Q4,2012,4,7.8,97.03333333333336,92.28782,-21.266666666666666,1.788380019,Normal,2.4278676988036985,3.4753816620787914,1.0062456627342398,0,1,32,0,Other OECD
GBR,United Kingdom,Europe,2013Q1,2013,1,7.866666666666667,97.43333333333334,92.21402333333332,-20.566666666666663,1.104433779,Normal,2.4535576586049768,2.2085927876682288,0.41222947440739954,0,1,33,0,Other OECD
GBR,United Kingdom,Europe,2013Q2,2013,2,7.7,98.06666666666666,94.72324666666668,-18.666666666666668,1.830881224,Normal,2.366040361864985,4.775510419286411,0.6500171057133075,0,1,34,0,Other OECD
GBR,United Kingdom,Europe,2013Q3,2013,3,7.566666666666666,98.36666666666667,96.38376333333332,-10.366666666666667,1.55858465,Normal,2.3941707147814073,5.1529784452811755,0.3059143439837042,0,1,35,0,Other OECD
GBR,United Kingdom,Europe,2013Q4,2013,4,7.166666666666667,98.93333333333334,96.64206666666666,-10.7,2.376105774,Normal,1.958090003435231,4.718116287356944,0.5760759064723731,0,1,36,0,Other OECD
GBR,United Kingdom,Europe,2014Q1,2014,1,6.733333333333333,99.03333333333336,97.38007,-5.766666666666667,2.923161575,Normal,1.642148477591543,5.602235408374456,0.1010781671159311,0,1,37,0,Other OECD
GBR,United Kingdom,Europe,2014Q2,2014,2,6.266666666666667,99.66666666666669,97.01106666666664,-3.0666666666666664,3.205078778,Normal,1.6315431679130077,2.4152677199197337,0.6395153147088495,0,0,38,0,Other OECD
GBR,United Kingdom,Europe,2014Q3,2014,3,5.966666666666666,99.83333333333331,97.93358,-3.2,3.25417123,Normal,1.4910199932226087,1.6079644673209215,0.1672240802675251,0,0,39,0,Other OECD
GBR,United Kingdom,Europe,2014Q4,2014,4,5.733333333333333,99.96666666666664,98.92989,-3.8666666666666663,3.254644787,Normal,1.0444743935309697,2.3673162342692677,0.13355592654422654,0,0,40,0,Other OECD
GBR,United Kingdom,Europe,2015Q1,2015,1,5.533333333333334,99.43333333333334,99.88929666666668,-0.9666666666666668,2.745116441,Normal,0.4039044092897681,2.57673532856022,-0.5335111703900997,0,0,41,0,Other OECD
GBR,United Kingdom,Europe,2015Q2,2015,2,5.566666666666666,100.03333333333336,99.9262,-0.7999999999999999,2.252162508,Normal,0.3678929765886352,3.0049492635204844,0.6034193764666629,0,0,42,0,Other OECD
GBR,United Kingdom,Europe,2015Q3,2015,3,5.3,100.16666666666669,100.1476,-0.1333333333333333,1.819789761,Normal,0.3338898163606441,2.260736307199207,0.13328890369876945,0,0,43,0,Other OECD
GBR,United Kingdom,Europe,2015Q4,2015,4,5.1,100.33333333333331,99.92619333333332,-0.1666666666666666,1.758450312,Normal,0.36678892964321363,1.0070801992535516,0.16638935108148623,0,0,44,0,Other OECD
GBR,United Kingdom,Europe,2016Q1,2016,1,5.066666666666666,100.13333333333333,99.40959333333336,-0.3,1.961094546,Normal,0.703989272544403,-0.48023496945233113,-0.19933554817274102,0,0,45,0,Other OECD
GBR,United Kingdom,Europe,2016Q2,2016,2,4.9,100.8,99.96309666666669,-2.1666666666666665,2.244286584,Normal,0.7664111962678799,0.036923916517084265,0.665778961384822,0,0,46,0,Other OECD
GBR,United Kingdom,Europe,2016Q3,2016,3,4.866666666666666,101.2,98.22878333333334,-7.166666666666667,2.299021614,Normal,1.031613976705481,-1.9159886673935866,0.3968253968253954,0,0,47,0,Other OECD
GBR,United Kingdom,Europe,2016Q4,2016,4,4.733333333333333,101.86666666666667,98.04427666666668,-4.9,2.319090371,Normal,1.5282392026578329,-1.88330667254476,0.6587615283267567,0,0,48,0,Other OECD
GBR,United Kingdom,Europe,2017Q1,2017,1,4.566666666666666,102.3,98.19188333333334,-6.2,2.777799996,Normal,2.1637816245006603,-1.2249421400577387,0.4253926701570654,0,0,49,0,Other OECD
GBR,United Kingdom,Europe,2017Q2,2017,2,4.366666666666667,103.4,99.22509,-6.933333333333334,2.897742883,Normal,2.5793650793650924,-0.7382791162699021,1.0752688172043001,0,0,50,0,Other OECD
GBR,United Kingdom,Europe,2017Q3,2017,3,4.266666666666667,103.93333333333334,101.107,-7.833333333333333,3.138770264,Normal,2.7009222661396493,2.930115358244434,0.5157962604771082,0,0,51,0,Other OECD
GBR,United Kingdom,Europe,2017Q4,2017,4,4.333333333333333,104.7,104.0221,-7.666666666666667,3.273611233,Normal,2.781413612565431,6.097065057307605,0.737652341244388,0,0,52,0,Other OECD
GBR,United Kingdom,Europe,2018Q1,2018,1,4.2,104.83333333333331,105.27676666666666,-6.8,2.378035778,Normal,2.47637666992504,7.215345192313061,0.12734797835083356,0,0,53,0,Other OECD
GBR,United Kingdom,Europe,2018Q2,2018,2,4.066666666666666,105.76666666666668,105.7934,-6.433333333333334,1.732865803,Normal,2.2888459058671984,6.619605988767563,0.8903020667726969,0,0,54,0,Other OECD
GBR,United Kingdom,Europe,2018Q3,2018,3,4.066666666666666,106.33333333333331,106.1993,-5.666666666666667,1.369401023,Normal,2.309172546504157,5.0365454419575295,0.535770564134852,0,0,55,0,Other OECD
GBR,United Kingdom,Europe,2018Q4,2018,4,3.966666666666667,106.9,104.53876666666667,-8.1,0.744798205,Normal,2.1012416427889313,0.4966893253132598,0.5329153605015957,0,0,56,0,Other OECD
GBR,United Kingdom,Europe,2019Q1,2019,1,3.8666666666666663,106.73333333333332,107.8229,-11.266666666666666,1.172954096,Normal,1.8124006359300449,2.4185139931159227,-0.1559089491736998,0,0,57,0,Other OECD
GBR,United Kingdom,Europe,2019Q2,2019,2,3.8666666666666663,107.8,105.86716666666666,-9.966666666666669,1.168587258,Normal,1.9224708477781016,0.06972709702746105,0.9993753903810187,0,0,58,0,Other OECD
GBR,United Kingdom,Europe,2019Q3,2019,3,3.8666666666666663,108.23333333333332,106.5683,-9.366666666666667,1.404133309,Normal,1.7868338557993857,0.347459917344084,0.4019789734075241,0,0,59,0,Other OECD
GBR,United Kingdom,Europe,2019Q4,2019,4,3.8,108.43333333333334,106.9373,-8.833333333333334,1.27877122,Normal,1.4343623323978871,2.294396050205294,0.1847859562673415,0,0,60,0,Other OECD
GBR,United Kingdom,Europe,2020Q1,2020,1,4.033333333333333,108.5,107.82286666666666,-6.966666666666666,-1.995022962,COVID-19 2020,1.6552154903185734,-3.091489224615884e-05,0.06148170919151319,0,0,61,0,Other OECD
GBR,United Kingdom,Europe,2020Q2,2020,2,4.2,108.66666666666669,90.0369,-22.46666666666667,-21.671077788,COVID-19 2020,0.8039579468151148,-14.95295204840027,0.1536098310292111,0,0,62,0,Other OECD
GBR,United Kingdom,Europe,2020Q3,2020,3,4.933333333333334,109.06666666666666,111.0701,-17.033333333333335,-8.884537549,COVID-19 2020,0.7699414844472008,4.224333127205737,0.3680981595091781,0,0,63,0,Other OECD
GBR,United Kingdom,Europe,2020Q4,2020,4,5.233333333333333,109.23333333333332,114.68633333333334,-19.73333333333333,-7.6436018,COVID-19 2020,0.7377805102981805,7.24633344336667,0.15281173594130504,0,0,64,0,Other OECD
GBR,United Kingdom,Europe,2021Q1,2021,1,4.9,109.46666666666664,112.0664,-12.25,-6.058910117,Recovery 2021-22,0.8909370199692512,3.935652486825636,0.21361000915469663,0,0,65,0,Other OECD
GBR,United Kingdom,Europe,2021Q2,2021,2,4.7,110.93333333333334,113.0627,-0.75,25.47821792,Recovery 2021-22,2.085889570552135,25.573736990056297,1.3398294762485108,0,0,66,0,Other OECD
GBR,United Kingdom,Europe,2021Q3,2021,3,4.4,111.96666666666664,111.1808,-1.0,9.088141519,Recovery 2021-22,2.658924205378943,0.09966678701109899,0.9314903846153522,0,0,67,0,Other OECD
GBR,United Kingdom,Europe,2021Q4,2021,4,4.166666666666667,114.06666666666666,110.0,-8.75,9.098541973,Recovery 2021-22,4.424778761061954,-4.086217770789313,1.8755582018458172,0,0,68,0,Other OECD
GBR,United Kingdom,Europe,2022Q1,2022,1,3.8333333333333335,115.5,109.1513,-19.75,11.402968996,Recovery 2021-22,5.5115712545676265,-2.6012257019052965,1.256575102279367,0,0,69,0,Other OECD
GBR,United Kingdom,Europe,2022Q2,2022,2,3.7,119.73333333333332,108.9668,-34.416666666666664,4.713148207,Recovery 2021-22,7.932692307692291,-3.622680158885294,3.6652236652236603,1,0,70,0,Other OECD
GBR,United Kingdom,Europe,2022Q3,2022,3,3.7,121.76666666666668,108.0443,-39.0,3.080429349,Recovery 2021-22,8.752604941947052,-2.821080618236238,1.6982182628062503,0,0,71,0,Other OECD
GBR,United Kingdom,Europe,2022Q4,2022,4,3.9,124.8,108.5978,-38.083333333333336,1.944263557,Recovery 2021-22,9.409701928696679,-1.2747272727272718,2.491103202846956,0,0,72,0,Other OECD
GBR,United Kingdom,Europe,2023Q1,2023,1,3.966666666666667,125.86666666666667,109.1882,-33.0,0.978569346,Normal,8.975468975468992,0.03380628540383679,0.8547008547008739,0,0,73,0,Other OECD
GBR,United Kingdom,Europe,2023Q2,2023,2,4.166666666666667,128.93333333333334,110.9594,-20.33333333333333,0.459833755,Normal,7.683741648106923,1.8286303718196617,2.4364406779660897,0,0,74,0,Other OECD
GBR,United Kingdom,Europe,2023Q3,2023,3,4.133333333333333,129.5,111.7343,-18.58333333333333,0.117898953,Normal,6.350944429236227,3.4152657752421822,0.43950361944156136,0,0,75,0,Other OECD
GBR,United Kingdom,Europe,2023Q4,2023,4,4.0,130.23333333333332,110.9594,-18.83333333333333,-0.462967668,Normal,4.353632478632474,2.1746296886308913,0.5662805662805637,0,0,76,0,Other OECD
GBR,United Kingdom,Europe,2024Q1,2024,1,4.3,130.79999999999998,111.9188,-14.75,0.246370461,Normal,3.9194915254237017,2.500819685643685,0.43511645764013895,0,0,77,0,Other OECD
GBR,United Kingdom,Europe,2024Q2,2024,2,4.266666666666667,132.63333333333333,111.1439,-11.75,0.820025207,Normal,2.869700103412609,0.16627703466312038,1.4016309887869616,0,0,78,0,Other OECD
GBR,United Kingdom,Europe,2024Q3,2024,3,4.233333333333333,133.26666666666668,111.5867,-10.25,1.295797418,Normal,2.9086229086229265,-0.13209909580138568,0.4775069112842534,0,0,79,0,Other OECD
GBR,United Kingdom,Europe,2024Q4,2024,4,4.4,134.66666666666666,110.7011,-13.416666666666666,1.964038808,Normal,3.4041464038904623,-0.23278784852838186,1.0505252626312966,0,0,80,0,Other OECD
GBR,United Kingdom,Europe,2025Q1,2025,1,4.5,135.6,110.5535,-14.416666666666666,1.845553072,Normal,3.669724770642202,-1.2199022863004338,0.6930693069306937,0,0,81,0,Other OECD
GBR,United Kingdom,Europe,2025Q2,2025,2,4.7,138.03333333333333,110.8856,-14.333333333333334,1.434520855,Normal,4.071374717265641,-0.23240141834145467,1.794493608652914,0,0,82,0,Other OECD
GBR,United Kingdom,Europe,2025Q3,2025,3,4.966666666666666,138.76666666666668,109.4465,-11.833333333333334,1.281517671,Normal,4.127063531765884,-1.9179705108225198,0.5312726394590683,0,0,83,0,Other OECD
GBR,United Kingdom,Europe,2025Q4,2025,4,5.166666666666667,139.6,110.2952,-11.75,0.997433821,Normal,3.6633663366336666,-0.3666630232219914,0.6005284650492326,0,0,84,0,Other OECD
ITA,Italy,Europe,2006Q1,2006,1,7.333333333333333,85.63738000000001,123.8449,-12.566666666666668,2.167119216,Normal,2.1428550413684855,2.161187873788406,0.49453177550309313,0,1,5,0,Other OECD
ITA,Italy,Europe,2006Q2,2006,2,6.933333333333334,86.30278333333332,125.9692,-11.2,1.659931648,Normal,2.233309183516652,4.0959371172919035,0.777001040122105,0,1,6,0,Other OECD
ITA,Italy,Europe,2006Q3,2006,3,6.666666666666667,86.76856666666667,126.88973333333333,-9.633333333333333,1.415473373,Normal,2.1676654387190686,3.884083599750565,0.5397083562581395,0,1,7,0,Other OECD
ITA,Italy,Europe,2006Q4,2006,4,6.533333333333334,86.76856666666667,128.83696666666663,-9.866666666666664,2.342430475,Normal,1.8219669961667684,5.143021760591293,0.0,0,1,8,0,Other OECD
ITA,Italy,Europe,2007Q1,2007,1,6.166666666666667,87.12345,129.50963333333334,-10.6,1.90336397,Normal,1.7353053070983782,4.574054590324961,0.4089998797567551,0,0,9,0,Other OECD
ITA,Italy,Europe,2007Q2,2007,2,6.0,87.67795000000001,129.47423333333333,-13.366666666666667,1.827892557,Normal,1.5934209924091114,2.7824526418627205,0.6364532166712955,0,0,10,0,Other OECD
ITA,Italy,Europe,2007Q3,2007,3,6.233333333333333,88.18808999999999,130.8904,-14.6,1.504271512,Normal,1.6359879941161282,3.1528686849369603,0.5818338590261041,0,0,11,0,Other OECD
ITA,Italy,Europe,2007Q4,2007,4,6.4,88.80913,128.62453333333335,-15.633333333333333,-0.081900185,Normal,2.351731060825779,-0.1648853887431967,0.7042220780606678,0,0,12,0,Other OECD
ITA,Italy,Europe,2008Q1,2008,1,6.566666666666666,89.78506,130.78416666666666,-17.766666666666666,1.107023961,GFC 2008-09,3.0549869179882005,0.9841224166336149,1.098907285771178,0,1,13,0,Other OECD
ITA,Italy,Europe,2008Q2,2008,2,6.866666666666667,90.80534333333333,130.1115,-16.033333333333335,-0.076896543,GFC 2008-09,3.566909734241408,0.49219574448147174,1.1363620332083268,0,1,14,0,Other OECD
ITA,Italy,Europe,2008Q3,2008,3,6.733333333333333,91.69255,122.35793333333334,-18.53333333333333,-1.561227493,GFC 2008-09,3.97384726214165,-6.518787219434474,0.9770423568686626,0,1,15,0,Other OECD
ITA,Italy,Europe,2008Q4,2008,4,6.966666666666666,91.29331,112.6925,-16.2,-3.707269386,GFC 2008-09,2.797212403724725,-12.386465412508151,-0.43541160105154963,0,1,16,0,Other OECD
ITA,Italy,Europe,2009Q1,2009,1,7.466666666666666,91.11586333333332,100.72577333333334,-16.8,-7.087884999,GFC 2008-09,1.4822102177503904,-22.983205153529028,-0.19436984666968415,0,1,17,0,Other OECD
ITA,Italy,Europe,2009Q2,2009,2,7.566666666666666,91.58164666666666,98.28287666666668,-14.766666666666666,-6.717451176,GFC 2008-09,0.8549093091181126,-24.46257504781155,0.5111989463671529,0,1,18,0,Other OECD
ITA,Italy,Europe,2009Q3,2009,3,8.033333333333333,91.80345,100.12392666666666,-12.3,-4.974484928,GFC 2008-09,0.12094766695875947,-18.17128326783334,0.24219190351604247,0,1,19,0,Other OECD
ITA,Italy,Europe,2009Q4,2009,4,8.366666666666667,91.89217,102.2836,-9.7,-2.391395338,GFC 2008-09,0.6559735866735306,-9.236550790868947,0.09664124823194342,0,1,20,0,Other OECD
ITA,Italy,Europe,2010Q1,2010,1,8.6,92.29141333333332,104.40783333333331,-14.3,0.448173471,Normal,1.2901705114722217,3.65552914427858,0.43446937136573105,0,1,21,0,Other OECD
ITA,Italy,Europe,2010Q2,2010,2,8.666666666666666,92.86809,106.99236666666668,-16.900000000000002,1.672336267,Normal,1.4046955696436214,8.861655555258974,0.6248432501340773,0,1,22,0,Other OECD
ITA,Italy,Europe,2010Q3,2010,3,8.366666666666667,93.28952,109.39986666666668,-18.433333333333334,1.601295013,Normal,1.6187518007220847,9.26445886494398,0.45379419346300853,0,1,23,0,Other OECD
ITA,Italy,Europe,2010Q4,2010,4,8.4,93.53349666666668,109.22286666666666,-17.833333333333332,2.199351332,Normal,1.7861442021302576,6.784339490071378,0.2615263393644707,0,1,24,0,Other OECD
ITA,Italy,Europe,2011Q1,2011,1,8.133333333333333,94.44965666666668,109.93096666666668,-20.166666666666668,2.386665372,Normal,2.3385093535607027,5.289960683026695,0.9794993586789591,0,1,25,0,Other OECD
ITA,Italy,Europe,2011Q2,2011,2,8.166666666666666,95.34888,109.93096666666666,-21.7,1.457050031,Normal,2.671305073680319,2.746551077942927,0.9520662806714819,0,1,26,0,Other OECD
ITA,Italy,Europe,2011Q3,2011,3,8.633333333333333,95.90702666666668,107.66506666666668,-22.633333333333336,0.725605387,Normal,2.8057885458802723,-1.585742334847462,0.5853730706293359,0,1,27,0,Other OECD
ITA,Italy,Europe,2011Q4,2011,4,9.366666666666667,96.6202,106.9216,-24.03333333333333,-1.108703888,Normal,3.3001047147137808,-2.1069458593224955,0.7436090536014683,0,1,28,0,Other OECD
ITA,Italy,Europe,2012Q1,2012,1,10.2,97.51943,103.8414,-24.266666666666666,-2.690722576,Normal,3.250168864210079,-5.53944611906444,0.9306853018312911,0,1,29,0,Other OECD
ITA,Italy,Europe,2012Q2,2012,2,10.733333333333334,98.48066666666666,102.5314,-30.366666666666664,-3.272560121,Normal,3.284555273923173,-6.7311030649841115,0.9856873308905278,0,1,30,0,Other OECD
ITA,Italy,Europe,2012Q3,2012,3,11.033333333333331,98.94578666666666,101.78793333333331,-27.9,-3.473060107,Normal,3.168443549565425,-5.458718891178593,0.47229574671170393,0,1,31,0,Other OECD
ITA,Italy,Europe,2012Q4,2012,4,11.666666666666666,99.00780333333334,99.59284,-28.766666666666666,-3.267733673,Normal,2.4711223256972614,-6.854330649747109,0.06267742038941204,0,1,32,0,Other OECD
ITA,Italy,Europe,2013Q1,2013,1,12.066666666666668,99.37989,99.06178,-28.666666666666668,-3.059089638,Normal,1.9077839154720388,-4.602807743347059,0.3758154954856874,0,1,33,0,Other OECD
ITA,Italy,Europe,2013Q2,2013,2,12.333333333333334,99.62795333333334,99.09718,-25.2,-2.265885972,Normal,1.1649866978967083,-3.3494324665419684,0.24961119732909154,0,1,34,0,Other OECD
ITA,Italy,Europe,2013Q3,2013,3,12.433333333333332,100.06204,98.99097,-23.366666666666664,-1.284275235,Normal,1.1281464031347,-2.74783389517681,0.4357077026507783,0,1,35,0,Other OECD
ITA,Italy,Europe,2013Q4,2013,4,12.566666666666668,99.68997,99.38042,-24.366666666666664,-0.666783662,Normal,0.6890029307790924,-0.21328842515184743,-0.37183931089151967,0,1,36,0,Other OECD
ITA,Italy,Europe,2014Q1,2014,1,12.9,99.87601333333332,99.59284,-22.666666666666668,0.204731736,Normal,0.4992190405255226,0.5360897007907539,0.1866219172634187,0,1,37,0,Other OECD
ITA,Italy,Europe,2014Q2,2014,2,12.566666666666668,100.06206666666668,99.06178333333334,-15.866666666666667,0.254321725,Normal,0.435734468900395,-0.03571914626294692,0.1862843010287385,0,1,38,0,Other OECD
ITA,Italy,Europe,2014Q3,2014,3,12.766666666666666,100.00003333333332,98.60152,-20.433333333333334,-0.071777292,Normal,-0.06196822158200943,-0.39341972303131856,-0.061994855193237,0,1,39,0,Other OECD
ITA,Italy,Europe,2014Q4,2014,4,12.9,99.78299333333332,98.84935333333334,-21.666666666666668,-0.085448444,Normal,0.09331263048160121,-0.5343775631725611,-0.21703992765335078,0,1,40,0,Other OECD
ITA,Italy,Europe,2015Q1,2015,1,12.5,99.62795333333332,99.06178,-16.466666666666665,0.273761688,Normal,-0.24836794313375377,-0.5332311037620774,-0.15537717883655766,0,1,41,0,Other OECD
ITA,Italy,Europe,2015Q2,2015,2,12.333333333333334,100.12406666666668,100.12390666666666,-14.666666666666666,0.678524142,Normal,0.06196154253592656,1.072182730407123,0.4979659992346397,0,1,42,0,Other OECD
ITA,Italy,Europe,2015Q3,2015,3,11.633333333333333,100.18606666666666,100.12392666666666,-14.733333333333334,0.703382344,Normal,0.18603327132225012,1.543999186489886,0.06192317398212577,0,1,43,0,Other OECD
ITA,Italy,Europe,2015Q4,2015,4,11.666666666666666,99.93803333333334,100.69039666666669,-9.266666666666667,1.327590311,Normal,0.15537717883655766,1.8624738263335994,-0.24757268309431035,0,1,44,0,Other OECD
ITA,Italy,Europe,2016Q1,2016,1,11.633333333333333,99.53333333333336,101.6463,-10.633333333333333,1.130706728,Normal,-0.09497334516487266,2.6089981423713438,-0.40495093459578246,0,1,45,0,Other OECD
ITA,Italy,Europe,2016Q2,2016,2,11.7,99.73333333333332,101.6463,-12.566666666666668,1.023993719,Normal,-0.39024916420363764,1.5205093209174292,0.20093770931006727,0,1,46,0,Other OECD
ITA,Italy,Europe,2016Q3,2016,3,11.7,100.16666666666669,102.67303333333332,-14.766666666666666,1.681883655,Normal,-0.01936397010626756,2.545951553771131,0.4344919786096524,0,1,47,0,Other OECD
ITA,Italy,Europe,2016Q4,2016,4,11.833333333333334,100.06666666666666,103.48733333333332,-15.666666666666666,1.579333451,Normal,0.12871309254633978,2.777759110360689,-0.09983361064893614,0,1,48,0,Other OECD
ITA,Italy,Europe,2017Q1,2017,1,11.6,100.86666666666667,103.7706,-15.166666666666666,1.861001745,Normal,1.3395847287340779,2.0898940738620198,0.799467021985345,0,1,49,0,Other OECD
ITA,Italy,Europe,2017Q2,2017,2,11.266666666666666,101.23333333333332,105.6116,-16.733333333333334,1.966642877,Normal,1.5040106951871746,3.9010765763239696,0.36351619299404003,0,1,50,0,Other OECD
ITA,Italy,Europe,2017Q3,2017,3,11.333333333333334,101.3,107.3818,-14.1,1.352097433,Normal,1.131447587354395,4.5861766364488465,0.06585446163978048,0,1,51,0,Other OECD
ITA,Italy,Europe,2017Q4,2017,4,11.0,101.0,108.51476666666667,-9.8,1.591855206,Normal,0.9327115256495766,4.858018050518265,-0.29615004935833467,0,1,52,0,Other OECD
ITA,Italy,Europe,2018Q1,2018,1,10.933333333333332,101.6,108.26696666666668,-10.3,0.957073498,Normal,0.7270323859880801,4.332987056706505,0.5940594059405946,0,1,53,0,Other OECD
ITA,Italy,Europe,2018Q2,2018,2,10.766666666666666,102.16666666666669,108.19613333333332,-9.833333333333334,0.807422244,Normal,0.9219624629569045,2.447205925611695,0.5577427821522596,0,1,54,0,Other OECD
ITA,Italy,Europe,2018Q3,2018,3,10.233333333333334,102.8,107.80666666666666,-9.1,0.640554257,Normal,1.4807502467917066,0.3956598480065132,0.6199021207177635,0,1,55,0,Other OECD
ITA,Italy,Europe,2018Q4,2018,4,10.5,102.43333333333334,107.134,-9.033333333333331,0.324449661,Normal,1.419141914191413,-1.2724228315470487,-0.3566796368352776,0,1,56,0,Other OECD
